rating,review
5,Super headphones but rate high
4,good
5,Very good
5,Awesome sound quality premium and rich sound quality
3,"After using 10 days I write this review.Sound quality good,Design and built quality Awesome,battery back up could be better at this Price range... Otherwise I suggest just go for it ."
5,Good
5,Best sound quality and build quality 🙂
5,Good one nice
5,Product is good but shipping is late
5,It's good...
4,Best
5,It was just awesome 😊I likely recommend you to buy this😌🌈🧡
5,This neckband is osm I really like it It's bass is osm & mind_blowingBattery 🔋 is good  All feature or good thank you Flipkart 😘
5,Speker very bad
5,nice
5,Best quality
5,Exllent
5,Awesome product
5,Nice product
4,Perfect quality headset
5,Super product
5,Good produced
5,Best
5,"I'm listening 🎧 by this , it's just awesome."
5,Nice product
4,"Honest Review Sound Quality: 4Bass : 4Build : 3Build Quality is average left right wire is very poor quality like realme buds 3, but sound is very good. Value for money: Not really Battery backup: Good 4 star for thatIt's not for GAMING 100%"
5,This colour very nice best🙂
5,Best products
5,Thank you flipkart unboxing is unbelievable
5,Good product
5,Nice product and flexible
4,Good product
3,Fantastic
5,Good quality
4,Nice product 👌
5,Super ❣️
5,I am very happy so beautiful
5,Nice bluetooth headset.
5,Quality is excellent
5,nice
4,It's really good. It's a gd choice under 2000. Noise cancellation need to be improved. Sound quality and bass is gd. Battery backup is fine.
5,I am using last 1 years it's a good product if u are thinking to buy u can
5,awesome
5,Great sound quality. Bass is sufficient and vocals are good. Go for it if you feel balanced sound.
5,It's amazing product...
5,sound quality awesome deep bass tq flipkart
5,good
5,Nyc
3,Not value for money.
5,Good
5,Happy
5,Sound quality is very good 🔥🔥🔥🔥🔥
5,Excellent product in this range.
5,"Battery quality very very low,after all quality is good."
5,Super 💞 nic product
5,im very happy this product nyc base and verry good call  quality
5,Good productGood sound quality
5,Gud
3,Good one buy it
5,An issue occur with its mic in this product
3,Very comfortable earbuds and impressive sound quality thanks flipkart 👍🏻
5,Properly not working after 4 month
5,Good quality very nice headset
3,Awesome product 👍
5,It's a okish product within a half months or a year the red wire will be detached from the black portion . Sound wil be little little cracking sometime then it will get off. Better to use with OnePlus device. And if you go to service center atleast in kolkata so much annoying behaviour they will not replace or fixed the product.
5,one plus bullets wireless that base is really best
5,It's a good quality
4,Osm
5,Nice product by flipkart
5,Microphone is low quality workingAm seriously telling sir.... microphone with calling not working
5,Good sound quality
5,Good sound clarity ...no noise distortion..worth for the money
4,Very good product no problem1- good bass quality2- excellent sound quality
4,Not bad
5,Call quality is very poor I hear background sound more than the person talking other than that music are awesome
5,Good quality and good sounds quality.
4,Not that much fine
5,The product is good quality and battery 🔋 backup is so good I proud in this product...
3,Not bad
5,Supper
5,Hppy
5,Good products I like most 🥰🥰🥰🥰
5,Ok
5,Superb product
5,I have Received Oneplus Bullet Wireless Baas edition after 1 week and packaging are good and safe😊.1) Baas are so good2) when I received battery are very low so I charged and use backup are good 3) Built and design so impressive and wire are smooth nothing irritating 4) Last and most likely value for money you didn't feel like these are cheap😂😂😂
4,Nice ... sound quality is awesome..
5,I love It
4,"Bass, sound quality, Design all are too good....with 100% charge it last minimum 2 days and I think that's it for bass addicted people..... only thing that disappoint is noise cancellation...it do not have any noise cancellation type ..but overall it's good..u can go for itOut of 10 I give 8 ( 2due to noice cancellation)"
5,Nice 👍 products
3,Ok but value is more
3,Bad quality products Money west productDon't buy
5,Very bad product
5,"Awesome,"
4,Good
4,Super
5,Nich bluetooth speakers🔊🔊🔊🔊🔊 👍👍👍❤❤❤❤❤❤
5,Excellent quality
5,Best quality 😍
5,Amazing products
5,Super 💕
5,Very good
5,Very nice blutooth
5,Battery conditional turnover 10 hour
4,After buying this product I know why OnePlus is big brand.
5,Value for the price
3,Super
5,Best
4,"Today I got earphones, sound and quality is good"
5,Yes.... It's really Awesome 🎧🎶❤️💯
5,Nice product
4,Wait for the new version. This one is the one year old and with very less features as compared to other brands.
4,"Not very comfortable for ear. But sound, build, battery and connectivity is good"
5,Good
4,You will not get bass in every songsOverall good
4,Quite good
5,"nice product sound,battery,design totally all performance of the product is very good value for money 200%"
5,Bought for someone very special ❣️ awesome product🥳
4,Value for money and sound quality awesome Thank you flipkart...
5,Very nice
5,One left side wire not working and no any support from oneplus side
5,Nice
5,Awesome product
5,Best
5,After the 6th month headset  not hearing properly ..iam very disappointment of one plus quality
3,after using 4 month calling problem error sounds on call
5,"This quality is good and sound & bass is also good👍, but the earphone have a not symbol of OnePlus sine."
5,Mind blowing purchase. Awesome bass & sound quality. Worth every penny. Go for it Thanks Flipcart.
5,Charging method is awesome 10 minutes for 10 hour.. 👍👍
5,vire good
4,Very good product
5,Out standing performances
5,Value for money
5,Over all product is good but low battery backup.
4,Super sound
5,i am not happy 😤😠😤
3,Good product
5,Ok
4,Good
5,Good
5,Super
5,Super
5,Best Quality ans very good product
5,"I have been using it for 1 week now. I mainly purchased it for calling purpose as my mobile had call audio issue (very low call volume). This earphone has great audio quality on calls. It also has excellent battery backup till now. Although I have not heard many songs till now but whatever I have heard I can say that the sound quality is very balanced.Overall, my experience has been great so far. Worth the money."
5,Sound quality and base is superb.Battery life is very long.It's really value for money👍👍
5,One are best earphone
4,Nice
5,Super
5,Nice comfort and the sounds battery pack up
5,Call conecting function not working just iam purchased one month ifter money waste
5,One of the best product with healthy battery life and stunning sound quality..
5,Very good
5,Amazing product value for money don't worry frnds blinding purchase ok tq flipkart & this product very fast delivery tq tq flipkart & love u 🥰🥰🥰❤️❤️❤️
5,Great product
5,Nice ❤
5,Nice Product...Battery backup is awesome.....
5,Good
5,Awsome product
5,Very Nice Sound Quality And Very Good Design And Best Bluetooth Range Super Volume 👍👍👍👍👍
5,Super
5,I am so Happy to bya this
4,"Good among the budget headphone available in the market, but this is not the best one, thats for sure"
5,Very good
5,Is so good product 👌👌
5,Outstanding product i refer this to alll thanks for one pluse and flipcart
3,Mic problem
5,Good
3,Awsome neckband🥰
5,I am writing review after use of 2 month its really good product....
5,"They don't give any replacement, I wish I could give 0 stars,Please don't waste your money, I literally told the employee of service center nagpur ,keep this headphones I don't need these, I don't want this pathetic treatment"
5,The sound quality is very much cool and the bass Is too good I just loved it ❤️
4,Product is very nyc.
5,Suparrrb products thanku filikart😘
5,Product sound and quality awesome
5,Owsm
5,Good one😘
4,Nice design is best..soo soft..
5,Brilliant product with intuitive features
5,Exeellent
5,Very good 😊
5,Excellent
5,Nice product 👍
5,"Paisa vasul""""""""Very good products"
5,Nice product
5,Very very good
4,Soo. Nic bass
4,nice
5,Very nice
5,Good product
4,Good
3,If it had braided cable then it would have been just perfect.Sound quality is very nice. A bit expensive for 2k. But I'll recommend to go for it.
5,After 2month review.... This product sound quality is very low...... 😥
4,Good product
5,Good product 👌
4,Excellent Product
5,Good product
5,Nice
3,Not connected with my phone
5,"Delivery is good, Received after two days of Oreer ..Product is value for money.....One plus is giving a peace of mind product......"
5,Extremly good
5,Bad
5,Its very nice... But some times calling not sound.. But other sounds are very clear and good quality.. Only problem for calling..
3,Produced very good Delivery very worst
5,Super 💞💞
5,Superb build quality and sound Quick pairing method and magnetic off is amazing
5,"Good sound quality, Excellent battery service, 100% value of money"
5,Very bad
